Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4Tla2jt77nO70DgGwFejbK,"Run It Up","Run It Up","Snakehips,EARTHGANG",2021-06-11,178218,40,,2022-03-08T09:10:04Z,"electropop,uk dance,vapor soul,atl hip hop,indie hip hop,psychedelic hip hop,rap,underground hip hop","Never Worry Records",0.838,0.793,2,-5.176,1,0.145,0.00621,0,0.0962,0.527,120.062,4
5TXDeTFVRVY7Cvt0Dw4vWW,"Revenge","17","XXXTENTACION",2017-08-25,120026,85,,2022-03-08T05:02:47Z,"emo rap,miami hip hop,rap","Bad Vibes Forever / EMPIRE",0.746,0.251,11,-16.169,0,0.259,0.782,0.00203,0.106,0.18,139.999,4
7pdF27mSDuPWhppnHAmWHa,"whoa (mind in awe)","SKINS","XXXTENTACION",2018-12-07,157776,69,,2022-03-08T05:01:11Z,"emo rap,miami hip hop,rap","Bad Vibes Forever / EMPIRE",0.735,0.525,6,-2.939,0,0.0441,0.653,0.918,0.101,0.369,160.147,4
7GX5flRQZVHRAGd6B4TmDO,"XO Tour Llif3","Luv Is Rage 2","Lil Uzi Vert",2017-08-25,182706,79,,2022-03-07T08:45:20Z,"hip hop,melodic rap,philly rap,rage rap,rap,trap","Generation Now/Atlantic",0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,4
2ZdCrBA52bb4pIG3tOOZiQ,"Dark Queen","Luv Is Rage 2","Lil Uzi Vert",2017-08-25,173419,58,,2022-03-07T08:40:48Z,"hip hop,melodic rap,philly rap,rage rap,rap,trap","Generation Now/Atlantic",0.747,0.606,4,-5.286,1,0.172,0.222,0,0.281,0.2,155.055,4
7lxOjQyVsHQ8toQeT7IgCc,"Wish","California","Diplo,Trippie Redd",2018-03-23,175273,57,,2022-03-06T21:53:36Z,"dance pop,edm,electro house,moombahton,pop dance,melodic rap,rap,trap","Mad Decent",0.57,0.903,9,-4.835,1,0.0905,0.0748,0,0.199,0.603,93.943,4
4RaV9tFFV7R04lglRhgg5O,"Straight To It (feat. Fivio Foreign)","What It Means To Be King","King Von,Fivio Foreign",2022-03-04,178413,47,,2022-03-05T06:32:45Z,"chicago rap,rap,brooklyn drill,new york drill,trap","Forever and a Day, LLC / EMPIRE",0.829,0.727,1,-6.169,1,0.253,0.0608,0.00000447,0.0975,0.877,139.95,4
6tTeRmhhuwDl5Y4UiJdHuO,"attention (with Justin Bieber)","attention (with Justin Bieber)","Omah Lay,Justin Bieber",2022-03-03,180563,55,,2022-03-04T18:41:33Z,"afrobeats,canadian pop,pop","KeyQaad/Sire Records",0.817,0.72,5,-8.134,0,0.0809,0.172,0.000726,0.109,0.384,119.989,4
1ZAyjvIk9YiD76yYy0TEG6,"Plug Walk","The World Is Yours","Rich The Kid",2018-03-30,175229,65,,2022-03-03T02:04:17Z,"atl hip hop,melodic rap,plugg,rap,trap","Rich The Kid / (TDE/ISR PS)",0.872,0.519,11,-6.531,1,0.177,0.203,0,0.108,0.154,95.006,4
75MNhvTCCKsST3YqqUiU9r,"Shivers","Shivers","Ed Sheeran",2021-09-13,207853,13,,2022-03-01T19:31:22Z,"pop,singer-songwriter pop,uk pop","Atlantic Records UK",0.788,0.859,2,-2.724,1,0.0856,0.281,0,0.0424,0.822,141.02,4
00I0pcNkN3IOX3fsYbaB4N,"Infatuation","The Last Rocket","Takeoff",2018-11-02,221892,51,,2022-02-28T21:24:42Z,"atl hip hop,rap,trap","Quality Control Music/Motown Records/Capitol Records",0.629,0.608,2,-7.247,0,0.077,0.0724,0,0.0874,0.419,103.022,4
0ClPIeT6MSgfSgQ9ZrJbAq,"Cheating on You","Cheating on You","Charlie Puth",2019-10-01,196606,71,,2022-02-28T03:33:32Z,"pop,viral pop","Artist Partner",0.749,0.535,4,-6.785,1,0.0336,0.0131,0.0000365,0.0982,0.601,123.042,4
4dASQiO1Eoo3RJvt74FtXB,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors)","Lil Wayne,Wiz Khalifa,Imagine Dragons,X Ambassadors,Logic,Ty Dolla $ign",2016-06-24,243490,74,,2022-02-27T07:20:23Z,"hip hop,new orleans rap,pop rap,rap,trap,pittsburgh rap,southern hip hop,modern rock,pop,rock,modern alternative rock,stomp pop,conscious hip hop,r&b,trap soul","Atlantic Records",0.502,0.786,9,-4.378,0,0.317,0.255,0,0.65,0.739,169.021,4
37FXw5QGFN7uwwsLy8uAc0,"We Don't Talk Anymore (feat. Selena Gomez)","Nine Track Mind","Charlie Puth,Selena Gomez",2016-01-29,217706,60,,2022-02-27T05:28:03Z,"pop,viral pop,post-teen pop","Artist Partner",0.728,0.563,1,-8.053,0,0.134,0.621,0,0.179,0.352,100.017,4
3OaunNUlXXs5e2PXtNAzzG,"UCLA","NOVA","RL Grime,24hrs",2018-07-27,192000,13,,2022-02-26T05:54:26Z,"brostep,edm,electro house,electronic trap,atl trap,trap soul","WeDidIt Records",0.536,0.879,1,-3.019,1,0.0621,0.0742,0,0.0847,0.334,140.137,4
7sWRlDoTDX8geTR8zzr2vt,"Hollywood's Bleeding","Hollywood's Bleeding","Post Malone",2019-09-06,156266,71,,2022-02-25T18:45:52Z,"dfw rap,melodic rap,pop,rap","Republic Records",0.405,0.646,4,-3.206,0,0.0476,0.331,0,0.103,0.17,130.218,4
6f5ExP43esnvdKPddwKXJH,"Better Days (NEIKED x Mae Muller x Polo G)","Better Days (NEIKED x Mae Muller x Polo G)","NEIKED,Mae Muller,Polo G",2021-09-24,160656,68,,2022-02-24T15:49:35Z,"scandipop,uk contemporary r&b,uk pop,chicago rap,rap","Capitol Records UK / EMI",0.717,0.671,0,-5.077,0,0.0337,0.0018,0.00000254,0.0921,0.699,110.054,4
40uMIn2zJLAQhNXghRjBed,"Motley Crew","Motley Crew","Post Malone",2021-07-09,184213,67,,2022-02-23T05:02:48Z,"dfw rap,melodic rap,pop,rap","Republic Records",0.797,0.631,3,-3.818,0,0.0786,0.0904,0.00000371,0.0998,0.288,129.915,4
6ZP2iPx7t4epRBAKWvRPt1,"WESTWORLD","WESTWORLD","EVAN GIIA",2018-03-06,209223,55,,2022-02-23T04:31:47Z,"nyc pop","Foreign Family Collective",0.712,0.665,11,-6.128,1,0.0514,0.206,0.000027,0.137,0.274,112.017,4
6zeeWid2sgw4lap2jV61PZ,"Better","Suncity","Khalid",2018-10-18,229320,67,,2022-02-21T20:40:32Z,"pop,pop r&b","Right Hand Music Group, LLC/RCA Records",0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949,4
51joJxPnpeVBXFZQvKA0Op,"Cancun Sega","Cancun Sega","GamerBoi",2022-01-31,143203,0,,2022-02-21T17:43:59Z,"","RU.MEDIA",0.667,0.642,6,-9.179,0,0.0347,0.0322,0.666,0.351,0.603,81.525,4
13SM5WuEXuj5isI5j4lEE5,"Double R (feat. Lil Durk)","Featuring Ty Dolla $ign","Ty Dolla $ign,Lil Durk",2020-10-23,155350,33,,2022-02-20T03:25:58Z,"hip hop,pop rap,r&b,southern hip hop,trap,trap soul,chicago drill,chicago rap,drill,rap","Atlantic Records",0.755,0.625,2,-7.702,1,0.0518,0.0362,0,0.215,0.325,86.519,4
1psvnQxSDdIKTDM2Jm8QKt,"By Yourself (feat. Jhené Aiko & Mustard)","Featuring Ty Dolla $ign","Ty Dolla $ign,Jhené Aiko,Mustard",2020-10-23,148927,46,,2022-02-20T03:15:22Z,"hip hop,pop rap,r&b,southern hip hop,trap,trap soul,cali rap,rap","Atlantic Records",0.771,0.526,1,-6.844,1,0.0718,0.0804,0,0.663,0.182,104.036,4
5IUtvfNvOyVYZUa6AJFrnP,"Spicy (feat. Post Malone)","Featuring Ty Dolla $ign","Ty Dolla $ign,Post Malone",2020-10-23,143375,63,,2022-02-20T03:11:26Z,"hip hop,pop rap,r&b,southern hip hop,trap,trap soul,dfw rap,melodic rap,pop,rap","Atlantic Records",0.782,0.51,4,-5.724,0,0.0419,0.143,0,0.115,0.118,99.993,4
1pHyMdmKAp494PDSZhJHvR,"Way Back Home (feat. Ty Dolla $ign)","The Lost Boy","Cordae,Ty Dolla $ign",2019-07-26,199116,43,,2022-02-20T01:07:28Z,"hip hop,pop rap,rap,trap,underground hip hop,r&b,southern hip hop,trap soul","Art@War/Atlantic Records",0.868,0.521,1,-7.837,0,0.426,0.378,0,0.374,0.407,117.146,4
0dGe86ljF6Xi19IxYc7aBn,"2hrs","2hrs","tobi lou",2020-12-18,64722,51,,2022-02-20T01:04:28Z,"chicago rap,indie hip hop,indie r&b","Artclub / EMPIRE",0.844,0.424,2,-8.365,1,0.0836,0.362,0.00108,0.589,0.434,111.226,3
7z3rc7SCgjbAztt1cbXkVj,"Today (feat. Gunna)","From a Birds Eye View","Cordae,Gunna",2022-01-14,182068,49,,2022-02-20T01:03:27Z,"hip hop,pop rap,rap,trap,underground hip hop,atl hip hop,melodic rap","Art@War/Atlantic Records",0.841,0.433,0,-7.699,0,0.175,0.0344,0.00000213,0.121,0.332,115.868,4
6oOJL3xj8zRz6URS0SwlXC,"Chronicles (feat. H.E.R. & Lil Durk)","From a Birds Eye View","Cordae,H.E.R.,Lil Durk",2022-01-14,212076,52,,2022-02-20T00:49:43Z,"hip hop,pop rap,rap,trap,underground hip hop,r&b,chicago drill,chicago rap,drill","Art@War/Atlantic Records",0.678,0.527,4,-9.038,0,0.301,0.3,0,0.119,0.583,76.847,4
2AaJeBEq3WLcfFW1y8svDf,"By Your Side","By Your Side","Rod Wave",2021-11-22,194050,54,,2022-02-19T21:04:20Z,"florida rap","Alamo",0.649,0.508,8,-10.232,1,0.0959,0.0345,0.0000359,0.0736,0.405,157.975,4
6PzDwzYlw2gH6pYFQqNnFA,"Want It Bad (with Nigo)","Want It Bad","Kid Cudi,Nigo",2022-02-18,200486,39,,2022-02-18T17:29:10Z,"hip hop,ohio hip hop,pop rap,rap","Victor Victor Worldwide",0.691,0.466,4,-8.871,0,0.039,0.302,0.000227,0.115,0.347,110.014,4
7Fege3yv4dvehB3NdRBGwI,"Banking On Me","Banking On Me","Gunna",2022-02-14,200000,64,,2022-02-18T08:45:31Z,"atl hip hop,melodic rap,rap,trap","300 Entertainment",0.793,0.308,0,-10.414,0,0.0466,0.613,0.0000168,0.0953,0.46,135.143,4
4EivmOT13NMpNSfTKn9p4s,"Like That (feat. Gucci Mane)","Hot Pink","Doja Cat,Gucci Mane",2019-11-07,163173,69,,2022-02-17T06:23:47Z,"dance pop,pop,atl hip hop,dirty south rap,hip hop,pop rap,rap,southern hip hop,trap","Kemosabe Records/RCA Records",0.879,0.498,4,-6.027,0,0.18,0.239,0,0.0967,0.405,106.044,4
5GXAXm5YOmYT0kL5jHvYBt,"I Feel It Coming","Starboy","The Weeknd,Daft Punk",2016-11-24,269186,74,,2022-02-17T05:27:43Z,"canadian contemporary r&b,canadian pop,pop,electro,filter house,rock","Universal Republic Records",0.773,0.819,0,-5.946,0,0.118,0.426,0,0.0679,0.585,92.99,4
2nBI3iWLhupR7LyAJ5GGkE,"Champions","Champions","Kanye West,Gucci Mane,Big Sean,2 Chainz,Travis Scott,Yo Gotti,Quavo,Desiigner",2016-06-10,334253,61,,2022-02-17T05:14:53Z,"chicago rap,hip hop,rap,atl hip hop,dirty south rap,pop rap,southern hip hop,trap,detroit hip hop,r&b,slap house,gangster rap,memphis hip hop,tennessee hip hop,melodic rap,viral trap","Getting Out Our Dreams Inc. (G.O.O.D.) Music / IDJ",0.692,0.774,6,-2.48,0,0.0876,0.0623,0,0.873,0.349,134.952,4
7AzlLxHn24DxjgQX73F9fU,"No Idea","Heaven Or Hell","Don Toliver",2020-03-13,154424,81,,2022-02-15T08:14:40Z,"rap","We Run It Ent./Cactus Jack/Atlantic",0.652,0.631,6,-5.718,0,0.0893,0.524,0.000579,0.165,0.35,127.998,4
6gpcs5eMhJwax4mIfKDYQk,"Slide (feat. Frank Ocean & Migos)","Slide (feat. Frank Ocean & Migos)","Calvin Harris,Frank Ocean,Migos",2017-02-24,230813,66,,2022-02-15T08:14:32Z,"dance pop,edm,electro house,house,pop,progressive house,uk dance,lgbtq+ hip hop,neo soul,atl hip hop,hip hop,pop rap,rap,southern hip hop,trap","Columbia",0.736,0.795,1,-3.299,0,0.0545,0.498,0.00000121,0.254,0.511,104.066,4
6HZILIRieu8S0iqY8kIKhj,"DNA.","DAMN.","Kendrick Lamar",2017-04-14,185946,77,,2022-02-15T03:35:04Z,"conscious hip hop,hip hop,rap,west coast rap","Aftermath",0.638,0.523,1,-6.664,1,0.357,0.00454,0,0.0842,0.422,139.913,4
3iVcZ5G6tvkXZkZKlMpIUs,"Alright","To Pimp A Butterfly","Kendrick Lamar",2015-03-16,219333,79,,2022-02-15T03:32:29Z,"conscious hip hop,hip hop,rap,west coast rap","Aftermath",0.796,0.766,7,-5.974,1,0.238,0.0742,0,0.0827,0.558,110.034,4
343YBumqHu19cGoGARUTsd,"Fake Love","More Life","Drake",2017-03-18,210937,68,,2022-02-14T19:12:37Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap","Cash Money Records/Young Money Ent./Universal Rec.",0.928,0.481,9,-9.35,0,0.287,0.105,0,0.176,0.613,134.007,4
3kYARoLSAvt86VFZ55BQcq,"Head In The Clouds","Head In The Clouds","88rising,Joji",2018-07-20,178022,2,,2022-02-14T05:01:59Z,"asian american hip hop,viral pop","88rising Music/Warner Records",0.516,0.456,9,-9.242,1,0.0397,0.281,0.0000127,0.0847,0.238,145.843,4
577YBGuskWkVDCxZrLRB4v,"Pure Cocaine","Street Gossip","Lil Baby",2018-11-30,154023,77,,2022-02-13T21:44:30Z,"atl hip hop,atl trap,rap,trap","Quality Control Music/Motown Records/Capitol Records",0.964,0.487,10,-6.071,0,0.421,0.00127,0.00000607,0.115,0.108,127.05,4
3QOgwS9cSv0BITHR5edyp7,"ARGUMENTS","VALEDICTORIAN","DDG",2019-11-01,221640,39,,2022-02-11T02:26:25Z,"pop rap,trap","DDG/Epic Records",0.719,0.446,10,-12.86,0,0.165,0.675,0,0.122,0.352,94.024,4
15qKrPi4Kg0z7g9HlwWyeb,"The Jackie (with J. Cole & Lil Tjay)","The Jackie (with J. Cole & Lil Tjay)","Bas,J. Cole,Lil Tjay",2021-07-09,204434,0,,2022-02-08T03:58:24Z,"queens hip hop,sudanese hip hop,sudanese pop,underground hip hop,conscious hip hop,hip hop,north carolina hip hop,rap,brooklyn drill,melodic rap,nyc rap","Dreamville/Interscope",0.784,0.474,8,-6.139,1,0.0524,0.333,0,0.278,0.64,128.012,4
48PNPySDWhDzPYKd0VHzRZ,"What It's Like","Grandson, Vol. 1","King Von",2019-09-20,190350,55,,2022-02-07T20:59:19Z,"chicago rap,rap","Forever and a Day, LLC / EMPIRE",0.899,0.697,6,-6.222,0,0.149,0.0703,0,0.103,0.498,124.023,3
1z7LV5wkExwW8YJk0IrPUA,"Jumpin (feat. Polo G)","Jumpin (feat. Polo G)","NLE Choppa,Polo G",2021-11-05,181198,53,,2022-02-07T20:59:12Z,"memphis hip hop,rap,chicago rap","Warner Records",0.826,0.616,2,-5.479,1,0.328,0.241,0,0.287,0.612,127.925,4
4A8cWXxKfIL3lAyUDzXbCF,"Super Gremlin","Sniper Gang Presents Syko Bob & Snapkatt: Nightmare Babies","Kodak Black",2021-10-30,200547,65,,2022-02-07T20:59:08Z,"florida drill,florida rap,melodic rap,miami hip hop,rap,trap,trap latino","Atlantic/Sniper Gang",0.825,0.414,2,-6.634,1,0.144,0.00265,0,0.357,0.106,72.993,4
61FfbHfk4qT8ZzNA5dqN9j,"Finesse Out The Gang Way (feat. Lil Baby)","The Voice (Deluxe)","Lil Durk,Lil Baby",2021-01-29,186283,56,,2022-02-07T20:59:04Z,"chicago drill,chicago rap,drill,hip hop,pop rap,rap,trap,atl hip hop,atl trap","Alamo",0.736,0.887,1,-4.159,0,0.124,0.218,0,0.101,0.495,100.501,3
74lnM5V6ecvoTPV0fvptx9,"Nuketown (feat. Juice WRLD)","STOKELEY","Ski Mask The Slump God,Juice WRLD",2018-11-30,166400,70,,2022-02-07T20:59:02Z,"hip hop,miami hip hop,pop rap,rap,trap,underground hip hop,chicago rap,melodic rap","Republic Records",0.808,0.617,10,-9.32,0,0.442,0.111,0,0.734,0.632,149.96,4
3dydDY3Yycp4NfcCOxi95X,"Out the Roof","Only The Family - Lil Durk Presents: Loyal Bros","Lil Durk,King Von,Booka600",2021-03-05,135205,54,,2022-02-07T20:58:23Z,"chicago drill,chicago rap,drill,hip hop,pop rap,rap,trap","Only The Family / EMPIRE",0.766,0.629,5,-5.55,1,0.252,0.0353,0,0.148,0.687,159.911,4
42Xba467wgGvYrR2EE6s0i,"Cigarettes","Cigarettes","Juice WRLD",2022-02-02,227527,0,,2022-02-07T18:38:20Z,"chicago rap,melodic rap,rap","Grade A Productions/Interscope Records",0.597,0.615,2,-6.346,1,0.0421,0.0303,0,0.378,0.467,160.014,4
6BczFLHW9aIf9aWn5NFuNL,"Don't Play That","Don't Play That","King Von,21 Savage",2022-02-04,133613,53,,2022-02-07T18:35:16Z,"chicago rap,rap,atl hip hop,hip hop","Forever and a Day, LLC / EMPIRE",0.947,0.605,10,-8.621,0,0.346,0.0748,0.00000754,0.0901,0.656,129.988,4
5dqeWGM9sqLd5bZhyBikrZ,"thought i was playing","DS4EVER","Gunna,21 Savage",2022-01-13,167840,60,,2022-02-06T05:33:46Z,"atl hip hop,melodic rap,rap,trap,hip hop","300 Entertainment",0.679,0.73,1,-7.483,1,0.0689,0.00421,0,0.0736,0.292,148.038,4
7D7e6hm2LiNd6nLuJF6K9Q,"Hex","Hex","80purppp",2018-03-12,122221,79,,2022-02-05T08:25:22Z,"bedroom r&b","Violet High, LLC. under exclusive license to Amuseio AB",0.845,0.398,5,-15.781,1,0.268,0.872,0.00713,0.159,0.482,109.996,4
00Blm7zeNqgYLPtW6zg8cj,"One Right Now (with The Weeknd)","One Right Now","Post Malone,The Weeknd",2021-11-05,193506,68,,2022-02-05T07:47:06Z,"dfw rap,melodic rap,pop,rap,canadian contemporary r&b,canadian pop","Republic Records",0.687,0.781,1,-4.806,1,0.053,0.0361,0,0.0755,0.688,97.014,4
5YaMZfnTGCk6Ze3AxEcoaY,"Spiral","Spiral: From The Book of Saw Soundtrack","21 Savage",2021-05-14,171527,41,,2022-02-05T06:15:52Z,"atl hip hop,hip hop,rap","Slaughter Gang, LLC/Epic Records",0.814,0.659,2,-4.475,1,0.0829,0.00155,0.0251,0.568,0.13,88.506,4
3eV2WT9YhfzkxbufnBF8wK,"Creature (feat. Swae Lee)","Shoot For The Stars Aim For The Moon","Pop Smoke,Swae Lee",2020-07-03,202815,55,,2022-02-04T00:05:43Z,"brooklyn drill,hip hop,rap,melodic rap,trap","Victor Victor Worldwide",0.794,0.717,7,-5.73,1,0.251,0.0511,0,0.195,0.372,141.881,4
0ujsBQIHVikzdQOekiu5gS,"Enter Galactic (Love Connection Part I)","Man On The Moon: The End Of Day (Deluxe)","Kid Cudi",2009-01-01,260200,53,,2022-02-03T23:39:44Z,"hip hop,ohio hip hop,pop rap,rap","Kid Cudi/Universal Records",0.75,0.707,10,-7.936,0,0.0393,0.106,0.00102,0.449,0.794,120.004,4
20dP2DaMHIAmwWAbp7peSr,"pick up the phone","Birds In The Trap Sing McKnight","Young Thug,Travis Scott",2016-09-16,252256,66,,2022-02-03T07:22:19Z,"atl hip hop,atl trap,gangster rap,hip hop,melodic rap,rap,trap,slap house","Cactus Jack / Epic",0.711,0.739,7,-3.804,0,0.129,0.114,0,0.226,0.43,136.919,4
527k23H0A4Q0UJN3vGs0Da,"After Party","Heaven Or Hell","Don Toliver",2020-03-13,167915,72,,2022-02-03T07:15:30Z,"rap","We Run It Ent./Cactus Jack/Atlantic",0.629,0.692,5,-8.045,1,0.0376,0.00981,0.331,0.603,0.453,162.948,4
08dz3ygXyFur6bL7Au8u8J,"Over","Whole Lotta Red","Playboi Carti",2020-12-25,166234,70,,2022-02-03T07:13:50Z,"atl hip hop,plugg,pluggnb,rage rap,rap","AWGE/Interscope Records",0.622,0.946,7,-3.593,0,0.0534,0.044,0,0.0838,0.336,130.07,4
6rTInqW3YECMkQsBEHw4sd,"Solid (feat. Drake)","Slime Language 2","Young Stoner Life,Young Thug,Gunna,Drake",2021-04-16,215693,64,,2022-02-03T06:48:16Z,"pop rap,atl hip hop,atl trap,gangster rap,hip hop,melodic rap,rap,trap,canadian hip hop,canadian pop","300 Entertainment",0.887,0.485,11,-9.358,0,0.2,0.0392,0,0.141,0.328,125.987,4
7nc7mlSdWYeFom84zZ8Wr8,"Tell Em","Tell Em","Cochise,$NOT",2021-05-28,180379,71,,2022-02-03T06:35:35Z,"plugg,pluggnb,rage rap,cloud rap,florida rap,underground hip hop","Columbia",0.672,0.717,5,-7.476,1,0.226,0.103,0,0.398,0.473,157.905,4
11kDth1aKUEUMq9r1pqyds,"5% TINT","ASTROWORLD","Travis Scott",2018-08-03,196138,75,,2022-02-02T08:16:31Z,"rap,slap house","Cactus Jack / Epic",0.712,0.481,4,-5.415,0,0.0487,0.173,0,0.241,0.062,140,4
6IaieqiCVvsNvEt6Y7yOFa,"Ball For Me (feat. Nicki Minaj)","beerbongs & bentleys","Post Malone,Nicki Minaj",2018-04-27,206266,61,,2022-02-02T07:58:44Z,"dfw rap,melodic rap,pop,rap,hip pop,queens hip hop","Republic Records",0.774,0.55,6,-4.166,0,0.301,0.51,0,0.0786,0.538,134.042,4
6Hgh47WXVKtXN5zGOu0hjI,"OTW","OTW","Khalid,6LACK,Ty Dolla $ign",2018-04-20,263013,68,,2022-02-02T07:50:35Z,"pop,pop r&b,atl hip hop,melodic rap,r&b,rap,trap,hip hop,pop rap,southern hip hop,trap soul","Right Hand Music Group, LLC/RCA Records",0.652,0.678,2,-6.183,1,0.0541,0.183,0.0000326,0.106,0.28,72.989,4
45Egmo7icyopuzJN0oMEdk,"Love Lies (with Normani)","Love Lies (with Normani)","Khalid,Normani",2018-02-14,201707,74,,2022-02-02T03:55:32Z,"pop,pop r&b,r&b","RCA Records Label",0.708,0.648,6,-5.626,1,0.0449,0.0956,0,0.134,0.338,143.955,4
7xEVy3xCkmRSbYavgefnsI,"Can’t Decide","Limbo","Aminé",2020-08-07,160236,43,,2022-02-02T02:21:22Z,"pop rap,portland hip hop,rap,underground hip hop","Republic Records",0.746,0.658,4,-7.023,0,0.0408,0.0559,0.00206,0.108,0.191,97,4
7kJlTKjNZVT26iwiDUVhRm,"Blow Your Mind (Mwah)","Blow Your Mind (Mwah)","Dua Lipa",2016-08-26,178583,60,,2022-01-30T03:15:28Z,"dance pop,pop,uk pop","Warner Records",0.654,0.796,2,-4.761,0,0.122,0.0188,0,0.0948,0.491,108.854,4
2UcZEi2BIfz4wz2fxr6K3a,"Last Time (feat. Snoh Aalegra)","When It's All Said And Done","Giveon,Snoh Aalegra",2020-10-02,193849,43,,2022-01-28T03:51:56Z,"r&b,alternative r&b,scandinavian r&b,swedish soul","Epic/Not So Fast",0.634,0.416,1,-8.507,0,0.0446,0.39,0.0000143,0.445,0.384,81.5,3
6USdi8uX5GNAPYziFhisHb,"What If I Told You That I Love You","The Idea Of Her","Ali Gatie",2021-03-26,193667,61,,2022-01-27T05:51:51Z,"canadian hip hop","Warner Records",0.596,0.366,7,-11.144,1,0.115,0.63,0.00000704,0.0554,0.229,84.394,4
6L4F4btXioJPhEwz6T7YYt,"Moonlight","YOU","Ali Gatie",2019-11-08,228853,57,,2022-01-27T05:16:30Z,"canadian hip hop","Warner Records",0.804,0.48,11,-6.662,1,0.0321,0.495,0,0.105,0.461,120.002,4
5JycxhApZmzbA4xSwvqh6k,"All To Me","When It's All Said And Done... Take Time","Giveon",2021-03-12,127807,67,,2022-01-24T05:53:51Z,"r&b","Epic/Not So Fast",0.523,0.543,5,-8.39,0,0.156,0.65,0,0.257,0.318,116.161,3
2qvWsotNWTvRkwCksOnl92,"Still Your Best","When It's All Said And Done","Giveon",2020-10-02,177445,48,,2022-01-24T04:38:43Z,"r&b","Epic/Not So Fast",0.484,0.405,6,-7.685,1,0.0897,0.482,0,0.144,0.219,95.589,3
08HPWLi0YmRUStJzkQ1ffh,"Stuck On You","Stuck On You","Giveon",2020-09-30,205116,51,,2022-01-24T03:32:54Z,"r&b","Epic/Not So Fast",0.599,0.449,7,-7.423,1,0.0529,0.161,0.0000266,0.107,0.143,158,3
5eViBefGU8Fm9OAeJVZJjW,"Obama (feat. DaBaby)","Find The Beat","Blueface,DaBaby",2020-03-13,128039,40,,2022-01-23T07:30:18Z,"cali rap,rap,trap,hip hop,north carolina hip hop,pop rap","Cash Money Records Inc.",0.914,0.583,7,-7.912,0,0.452,0.171,0,0.139,0.588,134.882,4
4nwnF7J7LFvACEh3O9EKiW,"Cash App","Growth & Development","22Gz",2020-04-10,135363,42,,2022-01-23T05:33:11Z,"brooklyn drill,nyc rap","Atlantic Records",0.895,0.6,1,-4.612,1,0.416,0.144,0,0.101,0.119,139.882,4
3T3SeUjR8NhTzSE3NSDxkK,"Move Like a Boss (feat. Young M.A)","Move Like a Boss (feat. Young M.A)","Fivio Foreign,Young M.A",2020-06-19,175774,38,,2022-01-23T00:10:47Z,"brooklyn drill,new york drill,rap,trap,alternative r&b,lgbtq+ hip hop,nyc rap","RichFish/Columbia",0.798,0.793,1,-3.926,1,0.32,0.0665,0,0.297,0.494,141.944,1
34YnZOLkvAxH6K7ZXutHOo,"Brotherly Love (feat. Dougie B & B-Lovee)","The D.O.A. Tape","Kay Flock,B-Lovee,Dougie B",2021-11-05,234602,53,,2022-01-22T23:56:03Z,"bronx drill,melodic drill,new york drill","Capitol Records",0.708,0.807,1,-3.866,1,0.378,0.0829,0,0.0725,0.563,150.086,4
3hbZsQXQNbPMBmgI7O0CTv,"Big Drip","800 BC","Fivio Foreign",2020-04-24,168298,49,,2022-01-22T23:51:46Z,"brooklyn drill,new york drill,rap,trap","RichFish/Columbia",0.814,0.659,0,-6.453,1,0.357,0.186,0,0.163,0.464,139.956,4
6DuxLU1Uqvjgz1S2YdcpbG,"Wetty","800 BC","Fivio Foreign",2020-04-24,235009,40,,2022-01-22T23:25:44Z,"brooklyn drill,new york drill,rap,trap","RichFish/Columbia",0.538,0.678,2,-5.611,1,0.381,0.0519,0,0.119,0.524,70.443,4
1f5cbQtDrykjarZVrShaDI,"Drowning (feat. Kodak Black)","The Bigger Artist","A Boogie Wit da Hoodie,Kodak Black",2017-09-29,209269,74,,2022-01-20T07:01:48Z,"melodic rap,rap,trap,florida drill,florida rap,miami hip hop,trap latino","Highbridge The Label",0.839,0.81,5,-5.274,0,0.0568,0.501,0,0.117,0.814,129.014,4
5RgFlk1fcClZd0Y4SGYhqH,"She's Always a Woman","The Stranger (Legacy Edition)","Billy Joel",1977,201373,76,,2022-01-20T00:14:01Z,"album rock,classic rock,mellow gold,piano rock,rock,singer-songwriter,soft rock","Columbia/Legacy",0.292,0.324,3,-11.996,1,0.0346,0.797,0.000473,0.12,0.384,176.631,3
7uLFOXgLrS90tEYPO1DGXy,"Man in the Mirror","B4 AVA","A Boogie Wit da Hoodie",2021-12-10,215303,60,,2022-01-19T15:47:16Z,"melodic rap,rap,trap","Highbridge the Label / Atlantic Records",0.849,0.631,3,-4.241,0,0.0637,0.171,0,0.149,0.55,135.997,4
